candidate_id,cost_scenario,phase,window_id,metric,before,after
L10__SPXL_SOXL__primary,base,evaluation,W4,sortino_zero_mar,2.314694673169976,3.6014586053745594
L10__SPXL_SOXL__primary,base,evaluation,W5,win_rate,1.0,0.7586206896551724
L10__SPXL_SOXL__primary,base,evaluation,W5,sortino_zero_mar,1.7225070060745884,1.8452862798922507
L10__SPXL_SOXL__primary,base,evaluation,W6,win_rate,1.0,0.75
L10__SPXL_SOXL__primary,base,evaluation,W6,sortino_zero_mar,3.554998779447147,3.542769295086875
L10__SPXL_SOXL__primary,base,delay,,win_rate,1.0,0.8099173553719008
L10__SPXL_SOXL__primary,base,delay,,sortino_zero_mar,1.5328629309335133,1.723470668133575
L10__SPXL_SOXL__primary,base,stress,stress_2020,win_rate,1.0,0.8
L10__SPXL_SOXL__primary,base,stress,stress_2020,sortino_zero_mar,0.8577918546588247,1.0719514533068517
L10__SPXL_SOXL__primary,base,stress,stress_2022,win_rate,,0.0
L10__SPXL_SOXL__primary,base,stress,stress_2022,sortino_zero_mar,-0.7019562744663264,-1.8525913889322998
L10__SPXL_SOXL__primary,stress,continuous,,win_rate,1.0,0.816
L10__SPXL_SOXL__primary,stress,continuous,,sortino_zero_mar,1.5012031768402174,1.6765962431731734
L10__SPXL_SOXL__primary,stress,evaluation,W1,max_drawdown,0.11664133867070425,0.11740111854901214
L10__SPXL_SOXL__primary,stress,evaluation,W1,win_rate,1.0,0.7368421052631579
L10__SPXL_SOXL__primary,stress,evaluation,W1,sortino_zero_mar,1.5270519996545346,1.6679672844476723
L10__SPXL_SOXL__primary,stress,evaluation,W2,win_rate,1.0,0.7692307692307693
L10__SPXL_SOXL__primary,stress,evaluation,W2,sortino_zero_mar,0.464751738592642,0.4930220844948672
L10__SPXL_SOXL__primary,stress,evaluation,W3,win_rate,1.0,0.9090909090909091
L10__SPXL_SOXL__primary,stress,evaluation,W3,sortino_zero_mar,0.11706306400940648,0.1274338494263096
L10__SPXL_SOXL__primary,stress,evaluation,W4,win_rate,1.0,0.9090909090909091
L10__SPXL_SOXL__primary,stress,evaluation,W4,sortino_zero_mar,2.274387771900039,3.530298209160598
L10__SPXL_SOXL__primary,stress,evaluation,W5,win_rate,1.0,0.7586206896551724
L10__SPXL_SOXL__primary,stress,evaluation,W5,sortino_zero_mar,1.677782372460873,1.7941503295367902
L10__SPXL_SOXL__primary,stress,evaluation,W6,win_rate,1.0,0.75
L10__SPXL_SOXL__primary,stress,evaluation,W6,sortino_zero_mar,3.501793986266578,3.4854548883915246
L10__SPXL_SOXL__primary,stress,delay,,win_rate,1.0,0.8099173553719008
L10__SPXL_SOXL__primary,stress,delay,,sortino_zero_mar,1.4851732177433064,1.6666186936228706
L10__SPXL_SOXL__primary,stress,stress,stress_2020,win_rate,1.0,0.8
L10__SPXL_SOXL__primary,stress,stress,stress_2020,sortino_zero_mar,0.8681918279766243,1.0359805035737668
L10__SPXL_SOXL__primary,stress,stress,stress_2022,win_rate,,0.0
L10__SPXL_SOXL__primary,stress,stress,stress_2022,sortino_zero_mar,-0.7166721701281571,-1.8774929774188436
L10__SPXL_SOXL__primary,severe,continuous,,win_rate,1.0,0.792
L10__SPXL_SOXL__primary,severe,continuous,,sortino_zero_mar,1.422661857839882,1.582892853368959
L10__SPXL_SOXL__primary,severe,evaluation,W1,max_drawdown,0.12350619013449204,0.12577859093482502
L10__SPXL_SOXL__primary,severe,evaluation,W1,win_rate,1.0,0.6842105263157895
L10__SPXL_SOXL__primary,severe,evaluation,W1,sortino_zero_mar,1.3646502931562903,1.471297489111725
L10__SPXL_SOXL__primary,severe,evaluation,W2,win_rate,1.0,0.7307692307692307
L10__SPXL_SOXL__primary,severe,evaluation,W2,sortino_zero_mar,0.3868182998270854,0.40905942751334373
L10__SPXL_SOXL__primary,severe,evaluation,W3,win_rate,1.0,0.8181818181818182
L10__SPXL_SOXL__primary,severe,evaluation,W3,sortino_zero_mar,0.042284793410581396,0.04577264694104318
L10__SPXL_SOXL__primary,severe,evaluation,W4,win_rate,1.0,0.9090909090909091
L10__SPXL_SOXL__primary,severe,evaluation,W4,sortino_zero_mar,2.206826139894556,3.4120430887151487
L10__SPXL_SOXL__primary,severe,evaluation,W5,win_rate,1.0,0.7241379310344828
L10__SPXL_SOXL__primary,severe,evaluation,W5,sortino_zero_mar,1.6029166477782095,1.70905407238995
L10__SPXL_SOXL__primary,severe,evaluation,W6,win_rate,1.0,0.75
L10__SPXL_SOXL__primary,severe,evaluation,W6,sortino_zero_mar,3.412969380615581,3.3901739711592778
L10__SPXL_SOXL__primary,severe,delay,,win_rate,1.0,0.8016528925619835
L10__SPXL_SOXL__primary,severe,delay,,sortino_zero_mar,1.4073348940248191,1.5711546500173794
L10__SPXL_SOXL__primary,severe,stress,stress_2020,win_rate,1.0,0.7714285714285715
L10__SPXL_SOXL__primary,severe,stress,stress_2020,sortino_zero_mar,0.7864015715585154,0.9786082998468368
L10__SPXL_SOXL__primary,severe,stress,stress_2022,win_rate,,0.0
L10__SPXL_SOXL__primary,severe,stress,stress_2022,sortino_zero_mar,-0.761499872915529,-1.9184485972616734
BENCH__SPXL_SOXL_STATIC50,base,continuous,,sortino_zero_mar,1.384342410516589,1.5086175309955103
BENCH__SPXL_SOXL_STATIC50,base,evaluation,W1,max_drawdown,0.222686565696681,0.2290196002374999
BENCH__SPXL_SOXL_STATIC50,base,evaluation,W1,sortino_zero_mar,3.9810802571073673,3.7662409897390243
BENCH__SPXL_SOXL_STATIC50,base,evaluation,W2,sortino_zero_mar,0.4284556302173755,0.4438697391181669
BENCH__SPXL_SOXL_STATIC50,base,evaluation,W3,sortino_zero_mar,-0.9567178443378579,-0.9239651257621959
BENCH__SPXL_SOXL_STATIC50,base,evaluation,W4,sortino_zero_mar,1.7881639987225513,2.2773149092944776
BENCH__SPXL_SOXL_STATIC50,base,evaluation,W5,sortino_zero_mar,1.4087117865303722,1.434813405874093
BENCH__SPXL_SOXL_STATIC50,base,evaluation,W6,sortino_zero_mar,2.5370152475863494,2.527062413161173
BENCH__SPXL_SOXL_STATIC50,stress,continuous,,sortino_zero_mar,1.384259462568836,1.5082659708160273
BENCH__SPXL_SOXL_STATIC50,stress,evaluation,W1,max_drawdown,0.22302047151250182,0.23050460011374985
BENCH__SPXL_SOXL_STATIC50,stress,evaluation,W1,sortino_zero_mar,3.977389090249976,3.7574994040580427
BENCH__SPXL_SOXL_STATIC50,stress,evaluation,W2,sortino_zero_mar,0.4236955824485502,0.43892631843055385
BENCH__SPXL_SOXL_STATIC50,stress,evaluation,W3,sortino_zero_mar,-0.9628907029184465,-0.9299260185551924
BENCH__SPXL_SOXL_STATIC50,stress,evaluation,W4,sortino_zero_mar,1.78425494109582,2.272530978856276
BENCH__SPXL_SOXL_STATIC50,stress,evaluation,W5,sortino_zero_mar,1.4047835526102261,1.4297432832377228
BENCH__SPXL_SOXL_STATIC50,stress,evaluation,W6,sortino_zero_mar,2.535019485051329,2.5247604478070835
BENCH__SPXL_SOXL_STATIC50,severe,continuous,,sortino_zero_mar,1.3841110002008712,1.5076773718104173
BENCH__SPXL_SOXL_STATIC50,severe,evaluation,W1,max_drawdown,0.22357921199262798,0.23297959990749983
BENCH__SPXL_SOXL_STATIC50,severe,evaluation,W1,sortino_zero_mar,3.9704493127889573,3.742708561053855
BENCH__SPXL_SOXL_STATIC50,severe,evaluation,W2,sortino_zero_mar,0.4157980170337572,0.4307250024502108
BENCH__SPXL_SOXL_STATIC50,severe,evaluation,W3,sortino_zero_mar,-0.9731308780937562,-0.9398146296051935
BENCH__SPXL_SOXL_STATIC50,severe,evaluation,W4,sortino_zero_mar,1.7777810133147827,2.2646096184788043
BENCH__SPXL_SOXL_STATIC50,severe,evaluation,W5,sortino_zero_mar,1.398149177811909,1.4212788204036906
BENCH__SPXL_SOXL_STATIC50,severe,evaluation,W6,sortino_zero_mar,2.5317078013010565,2.520938766165804
BENCH__SPXL_SOXL_STATIC33CASH,base,continuous,,sortino_zero_mar,1.222448607595297,1.366249141018493
BENCH__SPXL_SOXL_STATIC33CASH,base,evaluation,W1,max_drawdown,0.14805232174903993,0.15267972409269992
BENCH__SPXL_SOXL_STATIC33CASH,base,evaluation,W1,sortino_zero_mar,3.835720894457436,3.6673142190165637
BENCH__SPXL_SOXL_STATIC33CASH,base,evaluation,W2,sortino_zero_mar,0.27376572709875596,0.2858278607419796
BENCH__SPXL_SOXL_STATIC33CASH,base,evaluation,W3,sortino_zero_mar,-1.0391409242023524,-1.004759630688465
BENCH__SPXL_SOXL_STATIC33CASH,base,evaluation,W4,sortino_zero_mar,1.7682327488060257,2.208976070559807
BENCH__SPXL_SOXL_STATIC33CASH,base,evaluation,W5,sortino_zero_mar,1.2263700127054449,1.2500226063255642
BENCH__SPXL_SOXL_STATIC33CASH,base,evaluation,W6,sortino_zero_mar,2.0874130141385248,2.152227017337772
BENCH__SPXL_SOXL_STATIC33CASH,stress,continuous,,sortino_zero_mar,1.222303964019835,1.3658752769690505
BENCH__SPXL_SOXL_STATIC33CASH,stress,evaluation,W1,max_drawdown,0.148199840828111,0.15366972394674983
BENCH__SPXL_SOXL_STATIC33CASH,stress,evaluation,W1,sortino_zero_mar,3.832335792387826,3.6592552467080184
BENCH__SPXL_SOXL_STATIC33CASH,stress,evaluation,W2,sortino_zero_mar,0.2688840240679206,0.2807258122011475
BENCH__SPXL_SOXL_STATIC33CASH,stress,evaluation,W3,sortino_zero_mar,-1.045603418574075,-1.0110040391834996
BENCH__SPXL_SOXL_STATIC33CASH,stress,evaluation,W4,sortino_zero_mar,1.7636958453254312,2.203392789162007
BENCH__SPXL_SOXL_STATIC33CASH,stress,evaluation,W5,sortino_zero_mar,1.2222825971381643,1.244981424296218
BENCH__SPXL_SOXL_STATIC33CASH,stress,evaluation,W6,sortino_zero_mar,2.08555841225996,2.1501352964896707
BENCH__SPXL_SOXL_STATIC33CASH,severe,continuous,,sortino_zero_mar,1.222057181228115,1.3652499912977791
BENCH__SPXL_SOXL_STATIC33CASH,severe,evaluation,W1,max_drawdown,0.1484463603254974,0.1553197237034999
BENCH__SPXL_SOXL_STATIC33CASH,severe,evaluation,W1,sortino_zero_mar,3.8260499771431236,3.6456262237408734
BENCH__SPXL_SOXL_STATIC33CASH,severe,evaluation,W2,sortino_zero_mar,0.2607694591732692,0.27224536616989464
BENCH__SPXL_SOXL_STATIC33CASH,severe,evaluation,W3,sortino_zero_mar,-1.0563440779551274,-1.0213820997804675
BENCH__SPXL_SOXL_STATIC33CASH,severe,evaluation,W4,sortino_zero_mar,1.7561569927247334,2.194115032314678
BENCH__SPXL_SOXL_STATIC33CASH,severe,evaluation,W5,sortino_zero_mar,1.215398245684239,1.2365640370962885
BENCH__SPXL_SOXL_STATIC33CASH,severe,evaluation,W6,sortino_zero_mar,2.082475130508386,2.1466573417674364
L01__SPXL_SOXL__primary,base,delay,W1,sortino_zero_mar,1.5845673806777667,2.948995695002492
L01__SPXL_SOXL__primary,base,delay,W2,win_rate,,0.0
L01__SPXL_SOXL__primary,base,delay,W2,sortino_zero_mar,0.2619413518104541,0.30021146751461025
L01__SPXL_SOXL__primary,base,delay,W3,win_rate,,0.0
L01__SPXL_SOXL__primary,base,delay,W3,sortino_zero_mar,0.22378509577746575,0.2501794098784406
L01__SPXL_SOXL__primary,base,delay,W4,sortino_zero_mar,1.9106363532404236,2.8253242639982363
L01__SPXL_SOXL__primary,base,delay,W5,sortino_zero_mar,1.5420162262205148,1.6021146615001578
L01__SPXL_SOXL__primary,base,delay,W6,sortino_zero_mar,2.220905433724142,2.376935350318667
L01__SPXL_SOXL__primary,stress,delay,W1,sortino_zero_mar,1.5115801424394615,2.819544608713107
L01__SPXL_SOXL__primary,stress,delay,W2,win_rate,,0.0
L01__SPXL_SOXL__primary,stress,delay,W2,sortino_zero_mar,0.25134937598253854,0.28811199069527815
L01__SPXL_SOXL__primary,stress,delay,W3,win_rate,,0.0
L01__SPXL_SOXL__primary,stress,delay,W3,sortino_zero_mar,0.2032121422189389,0.2274696386639433
L01__SPXL_SOXL__primary,stress,delay,W4,sortino_zero_mar,1.900321978492011,2.7910693538531466
L01__SPXL_SOXL__primary,stress,delay,W5,sortino_zero_mar,1.539605328361849,1.5988843066480074
L01__SPXL_SOXL__primary,stress,delay,W6,sortino_zero_mar,2.215244794032803,2.369496273228915
L01__SPXL_SOXL__primary,severe,delay,W1,sortino_zero_mar,1.3903882335738798,2.6038365056054267
L01__SPXL_SOXL__primary,severe,delay,W2,win_rate,,0.0
L01__SPXL_SOXL__primary,severe,delay,W2,sortino_zero_mar,0.23376641880759938,0.26802370019384864
L01__SPXL_SOXL__primary,severe,delay,W3,win_rate,,0.0
L01__SPXL_SOXL__primary,severe,delay,W3,sortino_zero_mar,0.1702168011501777,0.1897361447066652
L01__SPXL_SOXL__primary,severe,delay,W4,sortino_zero_mar,1.8758781608316615,2.7330960124688275
L01__SPXL_SOXL__primary,severe,delay,W5,sortino_zero_mar,1.535547022246968,1.5935054385467153
L01__SPXL_SOXL__primary,severe,delay,W6,sortino_zero_mar,2.2057630171136124,2.357089155062227
L02__SPXL_SOXL__primary,base,delay,W1,win_rate,1.0,0.8181818181818182
L02__SPXL_SOXL__primary,base,delay,W1,sortino_zero_mar,1.329336748257643,1.5065838708304273
L02__SPXL_SOXL__primary,base,delay,W2,win_rate,1.0,0.75
L02__SPXL_SOXL__primary,base,delay,W2,sortino_zero_mar,0.13127406824330673,0.1387179012302925
L02__SPXL_SOXL__primary,base,delay,W3,win_rate,1.0,0.75
L02__SPXL_SOXL__primary,base,delay,W3,sortino_zero_mar,-0.024989967628463252,-0.02724171060296279
L02__SPXL_SOXL__primary,base,delay,W4,sortino_zero_mar,1.9431991131792616,3.08525946942511
L02__SPXL_SOXL__primary,base,delay,W5,sortino_zero_mar,1.7401106535583164,1.9142342935575953
L02__SPXL_SOXL__primary,base,delay,W6,win_rate,1.0,0.9285714285714286
L02__SPXL_SOXL__primary,base,delay,W6,sortino_zero_mar,3.0462097081700894,3.007672666049083
L02__SPXL_SOXL__primary,stress,delay,W1,win_rate,1.0,0.8181818181818182
L02__SPXL_SOXL__primary,stress,delay,W1,sortino_zero_mar,1.2670533226717817,1.4300828607854343
L02__SPXL_SOXL__primary,stress,delay,W2,win_rate,1.0,0.75
L02__SPXL_SOXL__primary,stress,delay,W2,sortino_zero_mar,0.11428756301192487,0.12063182034671284
L02__SPXL_SOXL__primary,stress,delay,W3,win_rate,1.0,0.5
L02__SPXL_SOXL__primary,stress,delay,W3,sortino_zero_mar,-0.04807969679551584,-0.05229945565857593
L02__SPXL_SOXL__primary,stress,delay,W4,sortino_zero_mar,1.940411032611826,3.0502410627772045
L02__SPXL_SOXL__primary,stress,delay,W5,sortino_zero_mar,1.7262713522092847,1.8988077498534823
L02__SPXL_SOXL__primary,stress,delay,W6,win_rate,1.0,0.9285714285714286
L02__SPXL_SOXL__primary,stress,delay,W6,sortino_zero_mar,3.0207022790062177,2.981474958773418
L02__SPXL_SOXL__primary,severe,delay,W1,win_rate,1.0,0.8181818181818182
L02__SPXL_SOXL__primary,severe,delay,W1,sortino_zero_mar,1.1620297537261643,1.3033630458967596
L02__SPXL_SOXL__primary,severe,delay,W2,win_rate,1.0,0.75
L02__SPXL_SOXL__primary,severe,delay,W2,sortino_zero_mar,0.08577373720208453,0.09058419443706404
L02__SPXL_SOXL__primary,severe,delay,W3,win_rate,1.0,0.5
L02__SPXL_SOXL__primary,severe,delay,W3,sortino_zero_mar,-0.08616720806308924,-0.09381426882140957
L02__SPXL_SOXL__primary,severe,delay,W4,sortino_zero_mar,1.9236849177249848,2.9914364121639196
L02__SPXL_SOXL__primary,severe,delay,W5,sortino_zero_mar,1.703228620527133,1.8731307592633368
L02__SPXL_SOXL__primary,severe,delay,W6,win_rate,1.0,0.8666666666666667
L02__SPXL_SOXL__primary,severe,delay,W6,sortino_zero_mar,2.978008046023056,2.938421150218763
L03__SPXL_SOXL__primary,base,delay,W1,win_rate,1.0,0.3333333333333333
L03__SPXL_SOXL__primary,base,delay,W1,sortino_zero_mar,3.005195600119648,3.309216883550712
L03__SPXL_SOXL__primary,base,delay,W2,win_rate,,0.0
L03__SPXL_SOXL__primary,base,delay,W2,sortino_zero_mar,-0.09751109985551451,-0.10889865452288161
L03__SPXL_SOXL__primary,base,delay,W3,win_rate,,0.0
L03__SPXL_SOXL__primary,base,delay,W3,sortino_zero_mar,-1.5846887857510878,-1.8870902293444651
L03__SPXL_SOXL__primary,base,delay,W4,sortino_zero_mar,3.384263443561585,4.690268013199963
L03__SPXL_SOXL__primary,base,delay,W5,sortino_zero_mar,1.432094585634439,1.4620766120064943
L03__SPXL_SOXL__primary,base,delay,W6,sortino_zero_mar,2.1290602133051717,2.167976137189928
L03__SPXL_SOXL__primary,stress,delay,W1,win_rate,1.0,0.3333333333333333
L03__SPXL_SOXL__primary,stress,delay,W1,sortino_zero_mar,2.9665336492611285,3.2641263021490023
L03__SPXL_SOXL__primary,stress,delay,W2,win_rate,,0.0
L03__SPXL_SOXL__primary,stress,delay,W2,sortino_zero_mar,-0.1038949093167948,-0.11605131359785822
L03__SPXL_SOXL__primary,stress,delay,W3,win_rate,,0.0
L03__SPXL_SOXL__primary,stress,delay,W3,sortino_zero_mar,-1.6197481999714662,-1.9182544456438686
L03__SPXL_SOXL__primary,stress,delay,W4,sortino_zero_mar,3.3728379638745736,4.6692566474067405
L03__SPXL_SOXL__primary,stress,delay,W5,sortino_zero_mar,1.4270570739252377,1.4569350408784607
L03__SPXL_SOXL__primary,stress,delay,W6,sortino_zero_mar,2.127095640487148,2.1652242098653964
L03__SPXL_SOXL__primary,severe,delay,W1,win_rate,1.0,0.3333333333333333
L03__SPXL_SOXL__primary,severe,delay,W1,sortino_zero_mar,2.8818243269033497,3.1889145746710303
L03__SPXL_SOXL__primary,severe,delay,W2,win_rate,,0.0
L03__SPXL_SOXL__primary,severe,delay,W2,sortino_zero_mar,-0.11447641394427024,-0.12791426366657074
L03__SPXL_SOXL__primary,severe,delay,W3,win_rate,,0.0
L03__SPXL_SOXL__primary,severe,delay,W3,sortino_zero_mar,-1.6703549371164024,-1.9696033827801367
L03__SPXL_SOXL__primary,severe,delay,W4,sortino_zero_mar,3.3537183291799515,4.634353374129917
L03__SPXL_SOXL__primary,severe,delay,W5,sortino_zero_mar,1.4186946109491965,1.448399914810699
L03__SPXL_SOXL__primary,severe,delay,W6,sortino_zero_mar,2.123823399162039,2.160656280598012
L04__SPXL_SOXL__primary,base,delay,W1,win_rate,1.0,0.8947368421052632
L04__SPXL_SOXL__primary,base,delay,W1,sortino_zero_mar,2.5063616798728066,2.839446612146765
L04__SPXL_SOXL__primary,base,delay,W2,win_rate,1.0,0.5555555555555556
L04__SPXL_SOXL__primary,base,delay,W2,sortino_zero_mar,-0.05190723059696259,-0.05598339762831985
L04__SPXL_SOXL__primary,base,delay,W3,win_rate,1.0,0.5714285714285714
L04__SPXL_SOXL__primary,base,delay,W3,sortino_zero_mar,-0.4173422284333914,-0.49512659798897934
L04__SPXL_SOXL__primary,base,delay,W4,sortino_zero_mar,2.35806162249684,3.711762559575952
L04__SPXL_SOXL__primary,base,delay,W5,win_rate,1.0,0.8333333333333334
L04__SPXL_SOXL__primary,base,delay,W5,sortino_zero_mar,1.2466912923935245,1.3355991432969476
L04__SPXL_SOXL__primary,base,delay,W6,win_rate,1.0,0.9047619047619048
L04__SPXL_SOXL__primary,base,delay,W6,sortino_zero_mar,3.0660569680743217,3.1881175420623067
L04__SPXL_SOXL__primary,stress,delay,W1,win_rate,1.0,0.8947368421052632
L04__SPXL_SOXL__primary,stress,delay,W1,sortino_zero_mar,2.464466700427056,2.778402596268649
L04__SPXL_SOXL__primary,stress,delay,W2,win_rate,1.0,0.5555555555555556
L04__SPXL_SOXL__primary,stress,delay,W2,sortino_zero_mar,-0.07485600537817437,-0.08058192146257186
L04__SPXL_SOXL__primary,stress,delay,W3,win_rate,1.0,0.5714285714285714
L04__SPXL_SOXL__primary,stress,delay,W3,sortino_zero_mar,-0.471976035443481,-0.5524790852511849
L04__SPXL_SOXL__primary,stress,delay,W4,sortino_zero_mar,2.341107140997823,3.673255521523161
L04__SPXL_SOXL__primary,stress,delay,W5,win_rate,1.0,0.8333333333333334
L04__SPXL_SOXL__primary,stress,delay,W5,sortino_zero_mar,1.2256594960435734,1.3116784808286572
L04__SPXL_SOXL__primary,stress,delay,W6,win_rate,1.0,0.9047619047619048
L04__SPXL_SOXL__primary,stress,delay,W6,sortino_zero_mar,3.041503994507249,3.161901819557788
L04__SPXL_SOXL__primary,severe,delay,W1,win_rate,1.0,0.8947368421052632
L04__SPXL_SOXL__primary,severe,delay,W1,sortino_zero_mar,2.3922939719632024,2.6764371894144294
L04__SPXL_SOXL__primary,severe,delay,W2,win_rate,1.0,0.5555555555555556
L04__SPXL_SOXL__primary,severe,delay,W2,sortino_zero_mar,-0.11273650272841725,-0.12144271630882982
L04__SPXL_SOXL__primary,severe,delay,W3,win_rate,1.0,0.5714285714285714
L04__SPXL_SOXL__primary,severe,delay,W3,sortino_zero_mar,-0.554672224154264,-0.6473873085356417
L04__SPXL_SOXL__primary,severe,delay,W4,sortino_zero_mar,2.311914570559375,3.608574372039094
L04__SPXL_SOXL__primary,severe,delay,W5,win_rate,1.0,0.8333333333333334
L04__SPXL_SOXL__primary,severe,delay,W5,sortino_zero_mar,1.1903362579038268,1.271754036029731
L04__SPXL_SOXL__primary,severe,delay,W6,win_rate,1.0,0.9047619047619048
L04__SPXL_SOXL__primary,severe,delay,W6,sortino_zero_mar,3.000574458929052,3.1182329030059175
L05__SPXL_SOXL__primary,base,delay,W1,sortino_zero_mar,2.136149346301826,2.73723305592814
L05__SPXL_SOXL__primary,base,delay,W2,win_rate,1.0,0.5
L05__SPXL_SOXL__primary,base,delay,W2,sortino_zero_mar,-0.08365631915580381,-0.14271051735157833
L05__SPXL_SOXL__primary,base,delay,W3,win_rate,,0.0
L05__SPXL_SOXL__primary,base,delay,W3,sortino_zero_mar,-1.3118342182603948,-1.7820964011073583
L05__SPXL_SOXL__primary,base,delay,W4,sortino_zero_mar,2.6493872322348038,3.8954917525133714
L05__SPXL_SOXL__primary,base,delay,W5,win_rate,1.0,0.2857142857142857
L05__SPXL_SOXL__primary,base,delay,W5,sortino_zero_mar,-0.6726058462936598,-0.8086736210281156
L05__SPXL_SOXL__primary,base,delay,W6,win_rate,1.0,0.5
L05__SPXL_SOXL__primary,base,delay,W6,sortino_zero_mar,1.206470942934438,1.997165861023883
L05__SPXL_SOXL__primary,stress,delay,W1,sortino_zero_mar,2.1202921263325276,2.709120871657065
L05__SPXL_SOXL__primary,stress,delay,W2,win_rate,1.0,0.5
L05__SPXL_SOXL__primary,stress,delay,W2,sortino_zero_mar,-0.12140067347288999,-0.20529211093635094
L05__SPXL_SOXL__primary,stress,delay,W3,win_rate,,0.0
L05__SPXL_SOXL__primary,stress,delay,W3,sortino_zero_mar,-1.3674924493022356,-1.8527179759381036
L05__SPXL_SOXL__primary,stress,delay,W4,sortino_zero_mar,2.628472552818207,3.8586309788010955
